Gender,Age,Ethnicity,Location,Income,,,,,,,,,
0,8,3,1,0,,,,,,,,,
0,4,3,1,0,,,,,,,,,
1,43,3,1,60000,,,,,,,,,
0,59,0,1,0,,,,,,,,,
0,24,3,0,180000,,,,,,,,,
1,70,4,0,28000,,,,,,,,,
1,16,3,0,0,,,,,,,,,
1,50,0,1,195000,,,,,,,,,
1,15,0,1,0,,,,,,,,,
0,53,3,0,72000,,,,,,,,,
0,17,3,0,0,,,,,,,,,
1,42,3,1,0,,,,,,,,,
0,56,3,1,5400,,,,,,,,,
0,12,3,1,0,,,,,,,,,
0,7,3,1,0,,,,,,,,,
1,55,0,1,145000,,,,,,,,,
0,50,0,1,0,,,,,,,,,
1,50,0,1,0,,,,,,,,,
1,32,3,1,0,,,,,,,,,
0,40,3,1,38000,,,,,,,,,
0,35,3,1,92000,,,,,,,,,
1,11,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
0,2,3,1,0,,,,,,,,,
0,45,3,1,100002,,,,,,,,,
1,44,0,1,50000,,,,,,,,,
0,20,3,1,25000,,,,,,,,,
0,27,3,1,50000,,,,,,,,,
0,64,0,1,320000,,,,,,,,,
1,59,0,1,0,,,,,,,,,
0,55,0,1,0,,,,,,,,,
1,62,3,1,30000,,,,,,,,,
0,23,3,1,18000,,,,,,,,,
0,55,0,1,69000,,,,,,,,,
1,54,3,1,12000,,,,,,,,,
0,70,0,1,0,,,,,,,,,
1,69,0,1,24000,,,,,,,,,
1,36,0,1,0,,,,,,,,,
0,60,0,1,0,,,,,,,,,
0,77,0,1,0,,,,,,,,,
0,41,0,1,150000,,,,,,,,,
1,28,0,1,35000,,,,,,,,,
0,37,2,1,72000,,,,,,,,,
0,40,2,1,45000,,,,,,,,,
1,57,2,1,0,,,,,,,,,
0,27,2,1,60000,,,,,,,,,
0,22,2,1,42000,,,,,,,,,
0,68,2,1,0,,,,,,,,,
0,61,3,1,94000,,,,,,,,,
1,51,3,1,87000,,,,,,,,,
0,18,3,1,0,,,,,,,,,
1,58,4,1,0,,,,,,,,,
0,22,3,1,10000,,,,,,,,,
1,21,3,1,32000,,,,,,,,,
1,0,3,1,0,,,,,,,,,
0,47,3,1,25000,,,,,,,,,
1,47,3,1,0,,,,,,,,,
1,43,0,1,48000,,,,,,,,,
0,64,0,1,150000,,,,,,,,,
1,66,3,1,0,,,,,,,,,
0,42,0,1,120000,,,,,,,,,
1,37,0,1,0,,,,,,,,,
0,6,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
1,80,3,1,0,,,,,,,,,
1,60,3,1,100000,,,,,,,,,
0,59,3,1,107000,,,,,,,,,
1,77,3,1,0,,,,,,,,,
1,43,3,0,35000,,,,,,,,,
0,41,3,0,4375,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,50,0,1,139000,,,,,,,,,
1,50,3,1,43000,,,,,,,,,
0,72,3,1,0,,,,,,,,,
0,35,3,1,16000,,,,,,,,,
0,61,1,1,52003,,,,,,,,,
0,85,2,1,0,,,,,,,,,
1,85,2,1,0,,,,,,,,,
0,58,2,1,40000,,,,,,,,,
1,48,2,1,0,,,,,,,,,
0,57,2,1,40000,,,,,,,,,
1,46,3,1,20000,,,,,,,,,
0,47,3,1,38000,,,,,,,,,
0,23,3,1,15800,,,,,,,,,
1,33,3,1,9360,,,,,,,,,
0,28,3,1,15450,,,,,,,,,
1,16,3,1,0,,,,,,,,,
1,13,3,1,0,,,,,,,,,
0,5,3,1,0,,,,,,,,,
0,3,3,1,0,,,,,,,,,
1,44,2,1,48000,,,,,,,,,
0,37,0,1,115000,,,,,,,,,
1,15,3,1,0,,,,,,,,,
0,2,3,1,0,,,,,,,,,
1,3,3,1,0,,,,,,,,,
1,22,0,1,11000,,,,,,,,,
1,23,0,1,30000,,,,,,,,,
1,59,2,1,60900,,,,,,,,,
0,50,0,1,9000,,,,,,,,,
0,85,2,1,0,,,,,,,,,
1,79,0,1,0,,,,,,,,,
1,30,2,1,75000,,,,,,,,,
0,37,2,1,42000,,,,,,,,,
1,51,2,1,0,,,,,,,,,
0,28,2,1,0,,,,,,,,,
0,31,2,1,0,,,,,,,,,
0,7,2,1,0,,,,,,,,,
0,3,2,1,0,,,,,,,,,
1,6,2,1,0,,,,,,,,,
1,1,2,1,0,,,,,,,,,
1,26,3,1,40000,,,,,,,,,
1,1,3,1,0,,,,,,,,,
0,10,3,1,0,,,,,,,,,
0,9,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
0,33,3,1,0,,,,,,,,,
0,58,3,1,-9999,,,,,,,,,
0,39,0,1,120000,,,,,,,,,
1,34,3,1,105000,,,,,,,,,
1,69,3,1,0,,,,,,,,,
1,44,3,1,0,,,,,,,,,
1,11,3,1,0,,,,,,,,,
1,51,2,1,0,,,,,,,,,
0,51,2,1,150000,,,,,,,,,
0,17,2,1,0,,,,,,,,,
0,41,0,1,120000,,,,,,,,,
1,38,0,1,50000,,,,,,,,,
0,3,0,1,0,,,,,,,,,
0,32,0,1,15600,,,,,,,,,
1,31,3,1,6000,,,,,,,,,
0,30,0,1,75000,,,,,,,,,
1,27,0,1,55000,,,,,,,,,
1,4,3,1,0,,,,,,,,,
0,28,3,1,45000,,,,,,,,,
0,49,0,1,11000,,,,,,,,,
0,12,0,1,0,,,,,,,,,
0,10,0,1,0,,,,,,,,,
1,59,3,1,265000,,,,,,,,,
0,24,3,1,45000,,,,,,,,,
0,20,3,1,10000,,,,,,,,,
1,20,3,1,12000,,,,,,,,,
0,21,3,1,34845,,,,,,,,,
1,23,3,1,37000,,,,,,,,,
0,29,0,1,100000,,,,,,,,,
1,3,3,1,0,,,,,,,,,
0,74,0,1,0,,,,,,,,,
1,32,0,1,15000,,,,,,,,,
0,35,3,1,54000,,,,,,,,,
1,37,3,1,93000,,,,,,,,,
0,14,3,1,0,,,,,,,,,
0,47,3,1,56160,,,,,,,,,
1,43,3,1,0,,,,,,,,,
0,29,3,1,18000,,,,,,,,,
0,32,0,0,6000,,,,,,,,,
0,28,0,1,0,,,,,,,,,
1,26,0,1,130000,,,,,,,,,
1,33,0,1,0,,,,,,,,,
0,25,1,1,40000,,,,,,,,,
0,7,1,1,0,,,,,,,,,
0,34,2,1,60000,,,,,,,,,
1,36,2,1,50000,,,,,,,,,
0,74,2,1,0,,,,,,,,,
1,74,2,1,0,,,,,,,,,
1,57,0,1,0,,,,,,,,,
0,59,3,1,52500,,,,,,,,,
0,55,2,1,1099999,,,,,,,,,
1,51,2,1,25000,,,,,,,,,
1,39,3,1,31200,,,,,,,,,
0,44,3,1,14500,,,,,,,,,
1,20,3,1,14976,,,,,,,,,
0,16,3,1,0,,,,,,,,,
1,14,3,1,0,,,,,,,,,
0,3,3,1,0,,,,,,,,,
1,1,3,1,0,,,,,,,,,
1,19,3,1,1200,,,,,,,,,
0,3,3,1,0,,,,,,,,,
0,25,0,1,75000,,,,,,,,,
1,24,5,1,47000,,,,,,,,,
0,44,2,1,150000,,,,,,,,,
1,38,2,1,206000,,,,,,,,,
0,8,2,1,0,,,,,,,,,
0,5,2,1,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,69,0,1,0,,,,,,,,,
0,64,2,1,0,,,,,,,,,
1,44,3,1,0,,,,,,,,,
0,43,3,1,200000,,,,,,,,,
0,7,3,1,0,,,,,,,,,
1,4,3,1,0,,,,,,,,,
1,64,0,1,60000,,,,,,,,,
0,57,2,1,8000,,,,,,,,,
1,54,2,1,10000,,,,,,,,,
0,18,2,1,0,,,,,,,,,
1,19,2,1,0,,,,,,,,,
0,21,3,1,0,,,,,,,,,
0,51,3,1,74000,,,,,,,,,
1,50,3,1,0,,,,,,,,,
1,37,3,1,4000,,,,,,,,,
0,13,3,1,0,,,,,,,,,
0,38,3,1,30000,,,,,,,,,
0,69,1,1,0,,,,,,,,,
1,62,3,1,3000,,,,,,,,,
0,24,3,1,27000,,,,,,,,,
1,85,3,1,0,,,,,,,,,
1,65,2,1,70000,,,,,,,,,
0,54,0,1,60000,,,,,,,,,
0,24,0,1,0,,,,,,,,,
0,36,3,1,26000,,,,,,,,,
1,38,3,1,0,,,,,,,,,
1,18,3,1,0,,,,,,,,,
0,6,3,1,0,,,,,,,,,
0,28,3,1,26000,,,,,,,,,
0,70,3,1,0,,,,,,,,,
1,42,3,1,12002,,,,,,,,,
0,54,3,1,5002,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,13,0,1,0,,,,,,,,,
0,13,0,1,0,,,,,,,,,
1,14,0,1,0,,,,,,,,,
1,15,0,1,0,,,,,,,,,
1,60,2,1,0,,,,,,,,,
0,68,2,1,0,,,,,,,,,
1,49,0,1,62000,,,,,,,,,
0,54,0,1,170000,,,,,,,,,
0,19,0,1,0,,,,,,,,,
0,22,0,1,14040,,,,,,,,,
0,53,0,1,145000,,,,,,,,,
1,53,0,1,24000,,,,,,,,,
1,15,0,1,0,,,,,,,,,
0,20,0,1,0,,,,,,,,,
1,70,3,1,70000,,,,,,,,,
0,39,3,1,25000,,,,,,,,,
1,37,3,1,0,,,,,,,,,
0,41,3,1,35000,,,,,,,,,
1,14,3,1,0,,,,,,,,,
0,10,3,1,0,,,,,,,,,
0,3,3,1,0,,,,,,,,,
0,27,1,1,20000,,,,,,,,,
0,28,3,1,35000,,,,,,,,,
1,25,3,1,28000,,,,,,,,,
1,31,3,1,30000,,,,,,,,,
0,47,3,0,4000,,,,,,,,,
1,58,3,0,22000,,,,,,,,,
1,21,3,1,10900,,,,,,,,,
0,40,3,1,35000,,,,,,,,,
1,45,3,1,0,,,,,,,,,
0,32,2,1,150000,,,,,,,,,
1,28,2,1,160000,,,,,,,,,
1,3,2,1,0,,,,,,,,,
0,36,2,1,38000,,,,,,,,,
1,34,2,1,0,,,,,,,,,
0,12,2,1,0,,,,,,,,,
1,6,2,1,0,,,,,,,,,
1,0,2,1,0,,,,,,,,,
0,51,0,1,220000,,,,,,,,,
1,53,2,1,250000,,,,,,,,,
1,11,0,1,0,,,,,,,,,
1,16,0,1,0,,,,,,,,,
0,30,2,1,30000,,,,,,,,,
1,77,0,1,0,,,,,,,,,
1,69,1,1,0,,,,,,,,,
0,39,1,1,0,,,,,,,,,
1,30,3,1,20000,,,,,,,,,
0,29,3,1,30000,,,,,,,,,
1,73,2,1,20000,,,,,,,,,
0,73,2,1,65000,,,,,,,,,
0,37,2,1,74000,,,,,,,,,
0,25,0,1,50000,,,,,,,,,
0,25,0,1,0,,,,,,,,,
1,19,4,0,0,,,,,,,,,
0,22,3,0,17000,,,,,,,,,
1,1,3,0,0,,,,,,,,,
0,51,2,1,120000,,,,,,,,,
1,46,2,1,49000,,,,,,,,,
0,21,2,1,0,,,,,,,,,
1,17,2,1,0,,,,,,,,,
1,18,5,1,0,,,,,,,,,
0,37,2,1,100000,,,,,,,,,
1,31,2,1,26000,,,,,,,,,
1,5,2,1,0,,,,,,,,,
0,0,2,1,0,,,,,,,,,
0,25,3,1,26000,,,,,,,,,
1,21,0,1,20000,,,,,,,,,
0,24,0,1,20000,,,,,,,,,
0,21,3,1,83000,,,,,,,,,
1,20,3,1,20000,,,,,,,,,
0,74,3,1,0,,,,,,,,,
1,29,0,1,0,,,,,,,,,
1,38,0,1,0,,,,,,,,,
0,36,0,1,40000,,,,,,,,,
0,38,3,1,23000,,,,,,,,,
1,38,3,1,22000,,,,,,,,,
0,4,3,1,0,,,,,,,,,
0,5,3,1,0,,,,,,,,,
1,76,0,1,0,,,,,,,,,
0,77,0,1,0,,,,,,,,,
0,54,3,1,59100,,,,,,,,,
1,53,0,1,39400,,,,,,,,,
1,24,0,1,5600,,,,,,,,,
1,32,3,1,0,,,,,,,,,
0,30,3,1,41000,,,,,,,,,
0,56,0,1,0,,,,,,,,,
1,61,0,1,74300,,,,,,,,,
0,41,0,1,70000,,,,,,,,,
1,44,0,1,48000,,,,,,,,,
0,14,0,1,0,,,,,,,,,
1,12,0,1,0,,,,,,,,,
1,72,0,1,70000,,,,,,,,,
0,80,0,1,0,,,,,,,,,
0,63,0,1,42000,,,,,,,,,
1,60,0,1,32000,,,,,,,,,
0,76,0,1,0,,,,,,,,,
0,43,0,1,55000,,,,,,,,,
1,38,3,1,49000,,,,,,,,,
1,41,3,1,0,,,,,,,,,
0,57,3,1,37000,,,,,,,,,
1,18,3,1,0,,,,,,,,,
0,29,3,1,16000,,,,,,,,,
1,31,3,1,35000,,,,,,,,,
0,31,1,1,0,,,,,,,,,
0,55,2,1,115000,,,,,,,,,
1,45,2,1,70000,,,,,,,,,
0,41,0,1,55000,,,,,,,,,
0,48,0,1,35000,,,,,,,,,
0,5,0,1,0,,,,,,,,,
0,1,0,1,0,,,,,,,,,
1,37,3,1,0,,,,,,,,,
1,53,0,1,0,,,,,,,,,
1,85,0,1,0,,,,,,,,,
0,27,0,1,13000,,,,,,,,,
0,55,0,1,20000,,,,,,,,,
1,49,3,1,52000,,,,,,,,,
0,43,3,1,4000,,,,,,,,,
0,12,3,1,0,,,,,,,,,
0,12,3,1,0,,,,,,,,,
1,76,3,1,0,,,,,,,,,
0,76,3,1,0,,,,,,,,,
1,70,3,1,0,,,,,,,,,
1,51,0,1,250000,,,,,,,,,
0,46,0,1,0,,,,,,,,,
1,39,3,1,0,,,,,,,,,
1,40,3,1,6000,,,,,,,,,
1,21,3,1,10000,,,,,,,,,
1,19,3,1,7000,,,,,,,,,
1,35,0,1,90000,,,,,,,,,
0,26,0,1,55000,,,,,,,,,
1,32,3,1,0,,,,,,,,,
0,34,3,1,25000,,,,,,,,,
0,16,3,1,0,,,,,,,,,
0,16,3,1,0,,,,,,,,,
1,13,3,1,0,,,,,,,,,
0,11,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
1,3,3,1,0,,,,,,,,,
1,37,3,1,0,,,,,,,,,
0,45,3,1,62400,,,,,,,,,
0,17,3,1,0,,,,,,,,,
0,14,3,1,0,,,,,,,,,
0,11,3,1,0,,,,,,,,,
1,9,3,1,0,,,,,,,,,
1,60,0,1,0,,,,,,,,,
0,68,0,1,12000,,,,,,,,,
1,54,3,1,90000,,,,,,,,,
0,24,2,1,65000,,,,,,,,,
1,85,2,1,0,,,,,,,,,
0,55,2,1,20000,,,,,,,,,
1,57,2,1,0,,,,,,,,,
0,18,2,1,0,,,,,,,,,
1,22,2,1,35000,,,,,,,,,
1,43,3,1,60000,,,,,,,,,
1,21,3,1,0,,,,,,,,,
1,38,0,1,0,,,,,,,,,
0,45,0,1,65000,,,,,,,,,
1,12,0,1,0,,,,,,,,,
0,8,0,1,0,,,,,,,,,
0,67,3,1,0,,,,,,,,,
0,53,3,1,25000,,,,,,,,,
1,53,3,1,0,,,,,,,,,
0,59,3,1,65000,,,,,,,,,
1,59,3,1,29000,,,,,,,,,
0,28,3,1,0,,,,,,,,,
1,40,3,1,25000,,,,,,,,,
0,49,3,1,32000,,,,,,,,,
1,51,3,1,19000,,,,,,,,,
1,19,3,1,500,,,,,,,,,
0,17,3,1,0,,,,,,,,,
0,12,3,1,0,,,,,,,,,
0,43,3,1,48000,,,,,,,,,
1,42,3,1,48000,,,,,,,,,
1,16,3,1,0,,,,,,,,,
1,15,3,1,0,,,,,,,,,
1,63,3,1,18000,,,,,,,,,
0,24,3,1,0,,,,,,,,,
1,80,3,1,0,,,,,,,,,
1,28,3,1,45000,,,,,,,,,
1,48,3,1,42000,,,,,,,,,
1,25,3,1,0,,,,,,,,,
1,23,3,1,0,,,,,,,,,
0,69,4,1,0,,,,,,,,,
1,22,3,1,9000,,,,,,,,,
0,25,3,1,40000,,,,,,,,,
1,2,3,1,0,,,,,,,,,
1,49,3,1,20000,,,,,,,,,
0,61,3,1,0,,,,,,,,,
0,59,2,1,56000,,,,,,,,,
1,58,2,1,0,,,,,,,,,
0,59,2,1,30000,,,,,,,,,
0,47,2,1,63000,,,,,,,,,
1,63,3,1,0,,,,,,,,,
0,52,3,1,36000,,,,,,,,,
0,54,3,1,30000,,,,,,,,,
1,54,0,1,85000,,,,,,,,,
0,36,3,1,55000,,,,,,,,,
1,33,3,1,54000,,,,,,,,,
0,10,3,1,0,,,,,,,,,
1,2,3,1,0,,,,,,,,,
1,51,3,1,0,,,,,,,,,
0,49,3,1,20000,,,,,,,,,
0,10,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
1,31,3,1,5000,,,,,,,,,
0,41,3,1,15000,,,,,,,,,
1,62,3,1,15000,,,,,,,,,
0,60,3,1,0,,,,,,,,,
0,14,3,1,0,,,,,,,,,
0,11,3,1,0,,,,,,,,,
1,9,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
1,4,3,1,0,,,,,,,,,
1,27,3,1,45000,,,,,,,,,
1,80,0,1,12000,,,,,,,,,
0,40,3,1,27000,,,,,,,,,
1,30,3,1,24000,,,,,,,,,
1,11,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
1,0,3,1,0,,,,,,,,,
0,23,0,1,68000,,,,,,,,,
1,24,0,1,45000,,,,,,,,,
0,37,0,1,66000,,,,,,,,,
1,68,0,1,82502,,,,,,,,,
0,8,0,1,0,,,,,,,,,
0,23,0,1,0,,,,,,,,,
0,9,0,1,0,,,,,,,,,
1,23,0,1,0,,,,,,,,,
0,70,0,1,0,,,,,,,,,
1,56,0,1,0,,,,,,,,,
0,36,3,1,40000,,,,,,,,,
1,34,3,1,0,,,,,,,,,
1,15,3,1,0,,,,,,,,,
1,8,3,1,0,,,,,,,,,
0,10,3,1,0,,,,,,,,,
1,69,1,1,0,,,,,,,,,
0,24,1,1,14000,,,,,,,,,
1,72,0,1,0,,,,,,,,,
1,66,2,1,0,,,,,,,,,
0,40,2,1,0,,,,,,,,,
1,63,2,1,0,,,,,,,,,
0,85,2,1,85002,,,,,,,,,
1,35,2,1,0,,,,,,,,,
1,35,2,1,0,,,,,,,,,
1,34,2,1,0,,,,,,,,,
1,35,2,1,0,,,,,,,,,
0,34,2,1,0,,,,,,,,,
1,11,2,1,0,,,,,,,,,
1,46,0,1,0,,,,,,,,,
1,16,0,1,0,,,,,,,,,
0,18,0,1,4000,,,,,,,,,
0,57,0,1,0,,,,,,,,,
1,52,0,1,37182,,,,,,,,,
0,47,3,1,68000,,,,,,,,,
1,49,3,1,10000,,,,,,,,,
1,26,3,1,29000,,,,,,,,,
0,16,3,1,0,,,,,,,,,
0,65,3,1,0,,,,,,,,,
1,60,3,1,35000,,,,,,,,,
1,27,3,1,42000,,,,,,,,,
0,7,3,1,0,,,,,,,,,
0,21,3,1,30000,,,,,,,,,
0,21,3,1,34000,,,,,,,,,
1,62,3,1,20000,,,,,,,,,
0,19,3,1,15000,,,,,,,,,
1,52,3,1,0,,,,,,,,,
0,11,3,1,0,,,,,,,,,
1,1,3,1,0,,,,,,,,,
0,52,3,1,35000,,,,,,,,,
1,46,3,1,8000,,,,,,,,,
1,20,3,1,3000,,,,,,,,,
0,13,3,1,0,,,,,,,,,
0,17,3,1,0,,,,,,,,,
0,48,3,1,15000,,,,,,,,,
0,21,3,1,10000,,,,,,,,,
1,41,3,1,10000,,,,,,,,,
1,14,3,1,0,,,,,,,,,
0,76,3,1,0,,,,,,,,,
1,63,3,1,0,,,,,,,,,
1,38,3,1,50000,,,,,,,,,
0,74,3,1,0,,,,,,,,,
1,66,3,1,10400,,,,,,,,,
1,36,3,1,61000,,,,,,,,,
1,73,1,1,8500,,,,,,,,,
0,17,1,1,0,,,,,,,,,
1,17,1,1,0,,,,,,,,,
0,52,0,1,125000,,,,,,,,,
1,52,2,1,0,,,,,,,,,
1,39,2,1,0,,,,,,,,,
1,65,1,1,30000,,,,,,,,,
1,28,2,1,57000,,,,,,,,,
1,59,2,1,65000,,,,,,,,,
0,56,2,1,50000,,,,,,,,,
0,21,2,1,6000,,,,,,,,,
0,50,0,1,30000,,,,,,,,,
0,17,0,1,13000,,,,,,,,,
0,21,0,1,2500,,,,,,,,,
0,32,3,1,50000,,,,,,,,,
1,30,3,1,0,,,,,,,,,
1,12,3,1,0,,,,,,,,,
0,9,3,1,0,,,,,,,,,
0,3,3,1,0,,,,,,,,,
1,1,3,1,0,,,,,,,,,
1,85,2,1,0,,,,,,,,,
0,53,0,1,32000,,,,,,,,,
1,44,0,1,60000,,,,,,,,,
0,11,0,1,0,,,,,,,,,
1,9,0,1,0,,,,,,,,,
0,29,1,1,10000,,,,,,,,,
1,27,3,1,17000,,,,,,,,,
1,5,3,1,0,,,,,,,,,
0,1,3,1,0,,,,,,,,,
0,54,3,1,106000,,,,,,,,,
1,49,3,1,0,,,,,,,,,
1,12,3,1,0,,,,,,,,,
0,56,5,1,0,,,,,,,,,
0,57,0,1,0,,,,,,,,,
0,60,3,1,0,,,,,,,,,
0,31,3,1,70000,,,,,,,,,
1,30,3,1,0,,,,,,,,,
1,3,3,1,0,,,,,,,,,
1,67,1,1,5100,,,,,,,,,
0,43,3,1,56000,,,,,,,,,
0,60,1,1,7000,,,,,,,,,
0,55,3,1,0,,,,,,,,,
1,46,3,1,0,,,,,,,,,
1,22,3,1,0,,,,,,,,,
1,21,3,1,0,,,,,,,,,
0,17,3,1,0,,,,,,,,,
1,14,3,1,0,,,,,,,,,
1,41,3,1,0,,,,,,,,,
0,41,0,1,15000,,,,,,,,,
1,26,3,1,25000,,,,,,,,,
1,50,3,1,29000,,,,,,,,,
1,23,3,1,0,,,,,,,,,
1,67,2,1,0,,,,,,,,,
1,38,3,1,71000,,,,,,,,,
0,47,3,1,164000,,,,,,,,,
1,60,3,1,0,,,,,,,,,
0,74,3,1,0,,,,,,,,,
0,11,3,1,0,,,,,,,,,
1,4,3,1,0,,,,,,,,,
0,34,1,1,32000,,,,,,,,,
1,51,0,1,90000,,,,,,,,,
0,41,0,1,0,,,,,,,,,
0,72,3,1,0,,,,,,,,,
0,52,2,1,30000,,,,,,,,,
1,46,2,1,0,,,,,,,,,
1,23,2,1,0,,,,,,,,,
0,16,2,1,0,,,,,,,,,
0,9,2,1,0,,,,,,,,,
0,38,0,1,105000,,,,,,,,,
1,34,0,1,72000,,,,,,,,,
1,45,3,1,4000,,,,,,,,,
0,53,3,1,0,,,,,,,,,
1,14,3,1,0,,,,,,,,,
0,11,3,1,0,,,,,,,,,
1,4,3,1,0,,,,,,,,,
0,80,3,1,14400,,,,,,,,,
1,80,3,1,0,,,,,,,,,
1,23,3,1,5000,,,,,,,,,
0,67,3,1,0,,,,,,,,,
1,53,0,1,0,,,,,,,,,
1,20,0,1,11000,,,,,,,,,
0,74,0,1,0,,,,,,,,,
1,69,0,1,0,,,,,,,,,
1,65,0,1,0,,,,,,,,,
0,67,0,1,0,,,,,,,,,
0,42,0,1,36000,,,,,,,,,
1,37,0,1,0,,,,,,,,,
0,18,0,1,0,,,,,,,,,
1,16,0,1,0,,,,,,,,,
1,14,0,1,0,,,,,,,,,
1,7,0,1,0,,,,,,,,,
0,7,0,1,0,,,,,,,,,
1,5,0,1,0,,,,,,,,,
0,4,0,1,0,,,,,,,,,
1,33,3,1,15000,,,,,,,,,
0,43,3,1,32000,,,,,,,,,
0,4,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
1,59,3,1,0,,,,,,,,,
0,64,3,1,0,,,,,,,,,
0,78,0,1,0,,,,,,,,,
0,19,0,1,0,,,,,,,,,
0,42,3,1,130000,,,,,,,,,
1,41,0,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
1,6,3,1,0,,,,,,,,,
0,4,3,1,0,,,,,,,,,
1,73,0,1,0,,,,,,,,,
0,77,0,1,0,,,,,,,,,
1,36,3,1,31000,,,,,,,,,
0,34,3,1,25000,,,,,,,,,
0,18,3,1,0,,,,,,,,,
0,12,3,1,0,,,,,,,,,
0,10,3,1,0,,,,,,,,,
0,8,3,1,0,,,,,,,,,
0,7,3,1,0,,,,,,,,,
0,59,3,1,0,,,,,,,,,
0,35,0,1,60000,,,,,,,,,
1,26,0,1,75000,,,,,,,,,
1,70,1,1,0,,,,,,,,,
0,55,1,1,27000,,,,,,,,,
1,52,2,1,13000,,,,,,,,,
1,21,2,1,12000,,,,,,,,,
0,20,2,1,12000,,,,,,,,,
1,18,2,1,0,,,,,,,,,
1,41,3,1,0,,,,,,,,,
0,47,2,1,1000000,,,,,,,,,
1,44,2,1,0,,,,,,,,,
1,15,2,1,0,,,,,,,,,
0,13,2,1,0,,,,,,,,,
1,56,3,1,90000,,,,,,,,,
1,25,3,1,30000,,,,,,,,,
0,22,3,1,12000,,,,,,,,,
1,76,3,1,0,,,,,,,,,
1,28,3,1,47000,,,,,,,,,
0,29,3,1,30000,,,,,,,,,
0,7,3,1,0,,,,,,,,,
0,2,3,1,0,,,,,,,,,
0,27,3,1,38000,,,,,,,,,
1,26,3,1,40000,,,,,,,,,
0,9,3,1,0,,,,,,,,,
1,7,3,1,0,,,,,,,,,
1,55,0,1,80000,,,,,,,,,
0,48,0,1,110002,,,,,,,,,
0,12,0,1,0,,,,,,,,,
1,49,3,1,31000,,,,,,,,,
0,44,3,1,52000,,,,,,,,,
0,17,3,1,0,,,,,,,,,
1,14,3,1,0,,,,,,,,,
1,11,3,1,0,,,,,,,,,
0,52,3,1,25000,,,,,,,,,
1,53,3,1,14000,,,,,,,,,
1,20,3,1,2000,,,,,,,,,
0,56,1,1,40000,,,,,,,,,
1,58,1,1,0,,,,,,,,,
1,30,3,1,15000,,,,,,,,,
0,55,3,1,20800,,,,,,,,,
1,53,3,1,0,,,,,,,,,
0,33,3,1,36000,,,,,,,,,
0,79,3,1,0,,,,,,,,,
1,73,3,1,0,,,,,,,,,
0,61,2,1,125000,,,,,,,,,
1,54,2,1,4500,,,,,,,,,
0,56,0,1,30000,,,,,,,,,
1,55,0,1,0,,,,,,,,,
0,19,0,1,0,,,,,,,,,
0,75,0,1,0,,,,,,,,,
1,71,2,1,0,,,,,,,,,
0,55,2,1,77000,,,,,,,,,
1,56,2,1,33134,,,,,,,,,
1,14,2,1,0,,,,,,,,,
1,28,3,1,0,,,,,,,,,
1,22,3,1,12000,,,,,,,,,
1,19,3,1,15000,,,,,,,,,
1,24,3,1,25000,,,,,,,,,
1,3,3,1,0,,,,,,,,,
0,57,3,1,22000,,,,,,,,,
1,57,3,1,10000,,,,,,,,,
0,35,3,1,46000,,,,,,,,,
1,33,3,1,48000,,,,,,,,,
1,13,3,1,0,,,,,,,,,
1,8,3,1,0,,,,,,,,,
0,7,3,1,0,,,,,,,,,
0,56,0,0,0,,,,,,,,,
1,57,0,0,0,,,,,,,,,
0,55,1,1,55200,,,,,,,,,
1,63,2,1,30000,,,,,,,,,
0,64,2,1,39000,,,,,,,,,
0,33,2,1,27000,,,,,,,,,
0,27,0,1,35484,,,,,,,,,
0,26,2,1,35484,,,,,,,,,
1,22,2,1,0,,,,,,,,,
0,27,3,1,35000,,,,,,,,,
0,67,0,1,110000,,,,,,,,,
1,67,2,1,44000,,,,,,,,,
0,69,1,1,0,,,,,,,,,
1,67,1,1,0,,,,,,,,,
0,45,0,1,23000,,,,,,,,,
1,22,0,1,0,,,,,,,,,
0,22,3,1,8000,,,,,,,,,
0,21,3,1,0,,,,,,,,,
0,48,0,1,180000,,,,,,,,,
1,46,0,1,0,,,,,,,,,
1,21,0,1,0,,,,,,,,,
0,18,0,1,0,,,,,,,,,
0,35,3,1,200000,,,,,,,,,
1,43,0,1,15000,,,,,,,,,
0,43,0,1,0,,,,,,,,,
0,17,0,1,0,,,,,,,,,
0,15,0,1,0,,,,,,,,,
0,61,0,0,0,,,,,,,,,
1,37,0,0,10000,,,,,,,,,
1,55,2,1,45000,,,,,,,,,
0,20,2,1,8000,,,,,,,,,
1,38,2,1,19800,,,,,,,,,
0,9,2,1,0,,,,,,,,,
0,17,2,1,0,,,,,,,,,
0,26,0,1,22000,,,,,,,,,
